date,total,power,traffic,residential_scope1,residential_scope2,industrial,avation,city,industrial_scope2
2021-04-14,2290.522300486624,2290.208,,0.0,567.737,0.3143004866237436,,Ujjain,0.1414743764666592
2021-04-15,2459.772300486624,2307.19,,152.268,566.415,0.3143004866237436,,Ujjain,0.1414743764666592
2021-04-16,2456.670300486624,2311.505,,144.851,571.882,0.3143004866237436,,Ujjain,0.1414743764666592
2021-04-17,2364.376300486624,2255.003,,109.059,568.039,0.3143004866237436,,Ujjain,0.1414743764666592
2021-04-18,2367.779300486624,2243.992,,123.473,570.757,0.3143004866237436,,Ujjain,0.1414743764666592
2021-04-19,2311.4253004866237,2300.787,,10.324,574.484,0.3143004866237436,,Ujjain,0.1414743764666592
2021-04-20,2455.2423004866237,2333.479,,121.449,578.297,0.3143004866237436,,Ujjain,0.1414743764666592
2021-04-21,2367.3653004866237,2263.977,,103.074,562.765,0.3143004866237436,,Ujjain,0.1414743764666592
2021-04-22,2338.839300486624,2221.346,,117.179,563.374,0.3143004866237436,,Ujjain,0.1414743764666592
2021-04-23,2209.078300486624,2208.68,,0.084,570.954,0.3143004866237436,,Ujjain,0.1414743764666592
2021-04-24,2358.216300486624,2238.766,,119.136,565.474,0.3143004866237436,,Ujjain,0.1414743764666592
2021-04-25,2200.073300486624,2183.018,,16.741,563.928,0.3143004866237436,,Ujjain,0.1414743764666592
2021-04-26,2396.3293004866237,2270.277,,125.738,567.874,0.3143004866237436,,Ujjain,0.1414743764666592
2021-04-27,2421.581300486624,2295.483,,125.784,572.405,0.3143004866237436,,Ujjain,0.1414743764666592
2021-04-28,2346.824300486624,2288.61,,57.9,573.485,0.3143004866237436,,Ujjain,0.1414743764666592
2021-04-29,2290.859300486624,2290.545,,0.0,572.737,0.3143004866237436,,Ujjain,0.1414743764666592
2021-04-30,2289.418300486624,2274.318,,14.786,575.417,0.3143004866237436,,Ujjain,0.1414743764666592
2021-05-01,2158.607300486624,2158.293,,0.0,561.072,0.3143004866237436,,Ujjain,0.1414743764666592
2021-05-02,2240.207300486624,2115.457,,124.436,560.13,0.3143004866237436,,Ujjain,0.1414743764666592
2021-05-03,2134.1173004866237,2131.122,,2.681,557.127,0.3143004866237436,,Ujjain,0.1414743764666592
2021-05-04,2260.1533004866237,2148.621,,111.218,556.262,0.3143004866237436,,Ujjain,0.1414743764666592
2021-05-05,2140.029300486624,2106.745,,32.97,556.955,0.3143004866237436,,Ujjain,0.1414743764666592
2021-05-06,2205.3273004866237,2123.948,,81.065,559.803,0.3143004866237436,,Ujjain,0.1414743764666592
2021-05-07,2296.7003004866237,2170.134,,126.252,566.326,0.3143004866237436,,Ujjain,0.1414743764666592
2021-05-08,2269.040300486624,2155.382,,113.344,567.988,0.3143004866237436,,Ujjain,0.1414743764666592
2021-05-09,2092.6683004866236,2092.071,,0.283,567.23,0.3143004866237436,,Ujjain,0.1414743764666592
2021-05-10,2244.009300486624,2132.937,,110.758,565.447,0.3143004866237436,,Ujjain,0.1414743764666592
2021-05-11,2191.924300486624,2085.517,,106.093,561.081,0.3143004866237436,,Ujjain,0.1414743764666592
2021-05-12,2052.672300486624,2015.641,,36.717,551.655,0.3143004866237436,,Ujjain,0.1414743764666592
2021-05-13,2068.143300486624,1965.254,,102.575,548.16,0.3143004866237436,,Ujjain,0.1414743764666592
2021-05-14,2156.1713004866237,2038.189,,117.668,555.85,0.3143004866237436,,Ujjain,0.1414743764666592
2021-05-15,2032.8633004866238,2032.549,,0.0,567.823,0.3143004866237436,,Ujjain,0.1414743764666592
2021-05-16,1966.5343004866238,1874.955,,91.265,555.957,0.3143004866237436,,Ujjain,0.1414743764666592
2021-05-17,1871.2603004866237,1865.346,,5.6,585.118,0.3143004866237436,,Ujjain,0.1414743764666592
2021-05-18,1816.1883004866238,1815.874,,0.0,557.708,0.3143004866237436,,Ujjain,0.1414743764666592
2021-05-19,1857.7813004866239,1822.616,,34.851,559.557,0.3143004866237436,,Ujjain,0.1414743764666592
2021-05-20,1919.2973004866237,1805.655,,113.328,528.921,0.3143004866237436,,Ujjain,0.1414743764666592
2021-05-21,1927.7983004866237,1837.316,,90.168,528.414,0.3143004866237436,,Ujjain,0.1414743764666592
2021-05-22,2015.0883004866237,1905.033,,109.741,531.602,0.3143004866237436,,Ujjain,0.1414743764666592
2021-05-23,2056.812300486624,1945.975,,110.523,537.884,0.3143004866237436,,Ujjain,0.1414743764666592
2021-05-24,2105.032300486624,1994.832,,109.886,543.244,0.3143004866237436,,Ujjain,0.1414743764666592
2021-05-25,2078.328300486624,1963.444,,114.57,556.399,0.3143004866237436,,Ujjain,0.1414743764666592
2021-05-26,2025.7393004866237,1935.486,,89.939,557.085,0.3143004866237436,,Ujjain,0.1414743764666592
2021-05-27,2044.4813004866237,1937.068,,107.099,548.565,0.3143004866237436,,Ujjain,0.1414743764666592
2021-05-28,2123.8653004866237,2003.015,,120.536,548.876,0.3143004866237436,,Ujjain,0.1414743764666592
2021-05-29,2171.9723004866237,2058.406,,113.252,549.516,0.3143004866237436,,Ujjain,0.1414743764666592
2021-05-30,2058.802300486624,1943.429,,115.059,543.222,0.3143004866237436,,Ujjain,0.1414743764666592
2021-05-31,2116.7203004866237,2034.872,,81.534,540.208,0.3143004866237436,,Ujjain,0.1414743764666592
2021-06-01,1995.290300486624,1894.045,,100.931,538.702,0.3143004866237436,,Ujjain,0.1414743764666592
2021-06-02,2125.427300486624,2023.794,,101.319,544.057,0.3143004866237436,,Ujjain,0.1414743764666592
2021-06-03,2169.993300486624,2072.231,,97.448,545.385,0.3143004866237436,,Ujjain,0.1414743764666592
2021-06-04,2186.397300486624,2082.499,,103.584,553.985,0.3143004866237436,,Ujjain,0.1414743764666592
2021-06-05,2034.4483004866238,2034.134,,0.0,559.348,0.3143004866237436,,Ujjain,0.1414743764666592
2021-06-06,1953.0073004866238,1948.022,,4.671,570.791,0.3143004866237436,,Ujjain,0.1414743764666592
2021-06-07,2109.5973004866237,2006.916,,102.367,569.444,0.3143004866237436,,Ujjain,0.1414743764666592
2021-06-08,2094.6753004866237,1986.283,,108.078,556.319,0.3143004866237436,,Ujjain,0.1414743764666592
2021-06-09,2081.676300486624,1981.277,,100.085,546.371,0.3143004866237436,,Ujjain,0.1414743764666592
2021-06-10,2029.8173004866237,1930.783,,98.72,541.399,0.3143004866237436,,Ujjain,0.1414743764666592
2021-06-11,1978.6923004866237,1875.483,,102.895,533.464,0.3143004866237436,,Ujjain,0.1414743764666592
