date,total,power,traffic,residential_scope1,residential_scope2,industrial,avation,traffic_NOx,traffic_pm25,power_pm25
2022-10-03,801559.13,735223.46,37829.395,28506.275,216975.02300000002,0.0,0.0,112.515,0.342,0.0
2022-10-04,865058.643,755050.56,41741.017,68267.066,220373.687,0.0,0.0,125.417,0.648,0.0
2022-10-05,818623.45,715153.1410000001,44639.32,58830.989,220618.573,0.0,0.0,127.947,0.84,0.0
2022-10-06,801644.203,725655.412,44955.708,31033.083,220602.698,0.0,0.0,127.595,0.8810000000000001,0.0
2022-10-07,790794.486,722882.406,45933.123,21978.957,221862.921,0.0,0.0,129.097,0.9440000000000001,0.0
2022-10-08,793594.371,728066.092,46880.335,18647.944,222168.56399999998,0.0,0.0,129.633,1.002,0.0
2022-10-09,803792.726,702005.323,45741.988,56045.415,221209.23,0.0,0.0,126.884,0.8350000000000001,0.0
2022-10-10,823792.3250000001,722733.061,42218.834,58840.43,222375.549,0.0,0.0,116.901,0.653,0.0
2022-10-11,802823.719,716830.326,44237.435,41755.958,222058.9,0.0,0.0,130.944,0.7590000000000001,0.0
2022-10-12,813621.447,727997.456,48357.986,37266.005,219584.58,0.0,0.0,145.07399999999998,1.114,0.0
2022-10-13,811438.086,728747.368,48222.087,34468.631,216544.505,0.0,0.0,144.556,1.129,0.0
2022-10-14,839261.137,725948.902,47345.335,65966.9,215210.661,0.0,0.0,142.618,1.031,0.0
2022-10-15,842044.303,715354.9569999999,44024.399,82664.947,214146.209,0.0,0.0,135.501,0.809,0.0
2022-10-16,793962.492,690847.9130000001,46861.885,56252.693999999996,213805.81399999998,0.0,0.0,140.488,0.9339999999999999,0.0
2022-10-17,832278.561,749055.333,42942.032999999996,40281.195,218107.909,0.0,0.0,130.577,0.74,0.0
2022-10-18,838810.256,754008.35,47714.271,37087.635,219689.63,0.0,0.0,146.72,1.101,0.0
2022-10-19,837296.588,752968.691,46907.47,37420.427,219312.084,0.0,0.0,144.685,1.019,0.0
2022-10-20,872974.623,752426.077,48802.5,71746.046,218322.017,0.0,0.0,148.539,1.168,0.0
2022-10-21,855420.657,739959.669,50357.705,65103.282999999996,216011.532,0.0,0.0,152.734,1.284,0.0
2022-10-22,819538.403,719310.745,51112.465,49115.193,214006.011,0.0,0.0,154.184,1.342,0.0
2022-10-23,764955.346,675607.032,50628.819,38719.495,210154.30299999999,0.0,0.0,149.3,1.195,0.0
2022-10-24,723874.985,637506.339,44434.566,41934.08,207861.676,0.0,0.0,136.014,0.8630000000000001,0.0
2022-10-25,754507.365,622441.543,50472.428,81593.394,206311.88400000002,0.0,0.0,152.109,1.278,0.0
2022-10-26,800457.765,665536.612,50237.285,84683.868,210255.53,0.0,0.0,152.751,1.296,0.0
2022-10-27,821133.993,703202.131,50975.533,66956.329,211690.392,0.0,0.0,153.633,1.3379999999999999,0.0
2022-10-28,825351.169,716255.75,51435.657,57659.762,213334.841,0.0,0.0,154.286,1.385,0.0
2022-10-29,841189.275,723516.9079999999,51282.642,66389.725,213937.68,0.0,0.0,154.279,1.376,0.0
2022-10-30,842494.034,700681.465,51819.442,89993.127,212377.498,0.0,0.0,152.27100000000002,1.27,0.0
2022-10-31,874225.8640000001,712630.299,46416.795,115178.77,214474.417,0.0,0.0,139.475,0.909,0.0
2022-11-01,846546.846,728885.375,46881.596999999994,70779.874,216759.98,0.0,0.0,143.003,1.031,0.0
2022-11-02,845359.253,742314.599,46852.693,56191.960999999996,217799.324,0.0,0.0,144.527,1.066,0.0
2022-11-03,857291.702,733742.483,45720.735,77828.484,218187.061,0.0,0.0,141.723,1.047,0.0
2022-11-04,882562.934,743518.336,38734.883,100309.715,219619.99,0.0,0.0,124.579,0.65,0.0
2022-11-05,904389.572,740752.368,40430.514,123206.69,219550.31399999998,0.0,0.0,126.182,0.717,0.0
2022-11-06,858926.342,726664.8369999999,43180.272,89081.233,218980.249,0.0,0.0,132.76,0.8210000000000001,0.0
2022-11-07,834486.498,739498.986,40945.332,54042.18,217691.69700000001,0.0,0.0,125.318,0.628,0.0
2022-11-08,823191.892,743319.644,45928.765999999996,33943.481999999996,217578.59,0.0,0.0,143.521,0.976,0.0
2022-11-09,840102.0869999999,742909.003,48293.872,48899.212,218536.061,0.0,0.0,145.522,1.099,0.0
2022-11-10,866064.155,742957.853,49162.616,73943.686,217967.24,0.0,0.0,145.728,1.19,0.0
2022-11-11,872515.454,742576.379,48203.082,81735.993,216837.135,0.0,0.0,144.303,1.098,0.0
2022-11-12,825418.822,720395.57,49418.297,55604.955,215248.146,0.0,0.0,146.072,1.193,0.0
2022-11-13,797860.476,702618.192,47100.078,48142.206,215802.124,0.0,0.0,143.228,0.9510000000000001,0.0
2022-11-14,796954.225,707107.234,42592.862,47254.129,214578.987,0.0,0.0,132.623,0.7060000000000001,0.0
2022-11-15,834493.473,727314.911,48698.875,58479.687,214945.28399999999,0.0,0.0,146.918,1.1600000000000001,0.0
2022-11-16,847258.1630000001,738796.3790000001,49982.097,58479.687,214873.617,0.0,0.0,147.586,1.248,0.0
2022-11-17,848795.493,745521.975,49753.75,53519.768000000004,214091.9,0.0,0.0,146.316,1.26,0.0
2022-11-18,853678.966,748879.519,49507.108,55292.339,213054.296,0.0,0.0,145.632,1.215,0.0
2022-11-19,839022.1359999999,750910.4909999999,48224.753,39886.892,215055.662,0.0,0.0,141.481,1.095,0.0
2022-11-20,825160.173,721558.9299999999,47390.009,56211.234,215035.491,0.0,0.0,142.745,1.013,0.0
2022-11-21,875559.204,746049.7729999999,43112.486,86396.945,214531.646,0.0,0.0,130.532,0.749,0.0
2022-11-22,867902.509,756898.549,48595.284,62408.676,215782.74,0.0,0.0,144.441,1.192,0.0
2022-11-23,871738.167,756745.231,49818.818,65174.118,217362.296,0.0,0.0,145.563,1.267,0.0
2022-11-24,854761.112,755408.949,49320.825000000004,50031.338,217322.88199999998,0.0,0.0,145.47,1.25,0.0
2022-11-25,858460.601,756295.219,49003.38,53162.002,218722.30599999998,0.0,0.0,145.312,1.225,0.0
2022-11-26,882576.202,757342.917,49709.434,75523.851,218469.835,0.0,0.0,145.588,1.26,0.0
2022-11-27,876599.3640000001,741383.216,47357.087999999996,87859.06,219356.585,0.0,0.0,141.543,0.97,0.0
2022-11-28,873164.924,762324.496,43324.457,67515.971,219074.151,0.0,0.0,129.529,0.754,0.0
2022-11-29,852569.521,751466.814,48925.744,52176.963,219436.255,0.0,0.0,144.012,1.185,0.0
2022-11-30,856635.298,750693.563,49687.97,56253.765,220407.068,0.0,0.0,146.336,1.268,0.0
2022-12-01,865592.602,746803.238,49627.399000000005,69161.965,220204.613,0.0,0.0,155.097,1.341,0.0
2022-12-02,918759.176,759938.379,48977.062,109843.735,220703.53,0.0,0.0,154.03,1.282,0.0
2022-12-03,885648.746,761428.6630000001,49721.884,74498.199,221615.602,0.0,0.0,154.026,1.343,0.0
2022-12-04,832577.821,734109.076,47948.320999999996,50520.424,221903.405,0.0,0.0,151.95600000000002,1.107,0.0
2022-12-05,835185.923,749346.894,43564.549999999996,42274.479,222127.81100000002,0.0,0.0,137.236,0.8310000000000001,0.0
2022-12-06,879199.759,766132.785,48400.875,64666.099,219169.39800000002,0.0,0.0,152.784,1.2349999999999999,0.0
2022-12-07,941639.355,777376.333,49553.165,114709.857,218181.949,0.0,0.0,154.393,1.316,0.0
2022-12-08,879304.986,759031.701,50041.278,70232.007,218098.611,0.0,0.0,154.589,1.345,0.0
2022-12-09,855430.056,754074.047,50780.795,50575.214,220062.706,0.0,0.0,154.532,1.397,0.0
2022-12-10,818191.97,726531.115,50838.616,40822.239,221357.53,0.0,0.0,154.309,1.3659999999999999,0.0
2022-12-11,801713.653,703933.936,48289.939,49489.778,222171.992,0.0,0.0,149.931,1.0679999999999998,0.0
2022-12-12,851954.214,739787.774,45132.051,67034.389,221722.725,0.0,0.0,139.037,0.882,0.0
2022-12-13,871142.8,741188.235,49482.31,80472.255,220945.295,0.0,0.0,152.341,1.268,0.0
2022-12-14,851969.659,743997.36,50873.046,57099.253,219217.942,0.0,0.0,153.916,1.382,0.0
2022-12-15,864116.976,758715.01,50402.338,54999.628000000004,219361.90099999998,0.0,0.0,153.034,1.362,0.0
2022-12-16,871940.359,774622.726,49687.975,47629.658,220413.184,0.0,0.0,151.747,1.339,0.0
2022-12-17,888014.255,781446.735,50132.921,56434.599,220749.791,0.0,0.0,152.144,1.357,0.0
2022-12-18,907563.09,763069.219,48311.321,96182.55,222830.124,0.0,0.0,149.338,1.143,0.0
2022-12-19,900674.2710000001,790869.5380000001,44294.458,65510.275,222411.912,0.0,0.0,135.56300000000002,0.856,0.0
2022-12-20,901180.076,792057.858,50824.653,58297.565,221841.615,0.0,0.0,155.801,1.329,0.0
2022-12-21,889885.062,793788.803,51844.548,44251.710999999996,221052.332,0.0,0.0,156.514,1.421,0.0
2022-12-22,916615.395,796918.921,51985.657,67710.817,219375.76,0.0,0.0,157.16,1.453,0.0
2022-12-23,953299.189,808225.59,52059.083,93014.516,219436.215,0.0,0.0,159.873,1.486,0.0
2022-12-24,921214.232,801946.997,51771.365,67495.87,218649.142,0.0,0.0,160.47899999999998,1.4729999999999999,0.0
2022-12-25,874772.509,774986.933,48849.555,50936.021,223649.86299999998,0.0,0.0,152.44400000000002,1.103,0.0
2022-12-26,880210.175,788377.824,46130.412000000004,45701.939,225811.91,0.0,0.0,141.471,0.885,0.0
2022-12-27,906918.473,802672.8,50648.411,53597.262,224609.93,0.0,0.0,158.477,1.338,0.0
2022-12-28,933357.87,816807.27,52149.47,64401.13,219246.68,0.0,0.0,160.219,1.46,0.0
2022-12-29,934712.095,821068.771,52319.234,61324.09,220337.425,0.0,0.0,160.165,1.485,0.0
2022-12-30,928389.873,813334.097,51918.42,63137.356,222275.362,0.0,0.0,159.928,1.429,0.0
2022-12-31,912887.596,806682.0599999999,51470.931,54734.605,223775.774,0.0,0.0,158.9,1.361,0.0
2023-01-01,873398.057,782606.36,45250.289,45541.408,223598.513,0.0,0.0,134.538,0.902,0.0
2023-01-02,908020.285,805201.318,43690.922,59128.045,224163.642,0.0,0.0,135.382,0.857,0.0
2023-01-03,925781.372,802269.722,40171.344,83340.306,223914.684,0.0,0.0,124.502,0.622,0.0
2023-01-04,891982.4670000001,787715.005,45433.071,58834.390999999996,223389.398,0.0,0.0,140.395,0.887,0.0
2023-01-05,892844.256,798449.897,45915.106999999996,48479.252,226526.755,0.0,0.0,141.037,0.926,0.0
2023-01-06,885150.143,801835.285,46343.995,36970.863,226732.376,0.0,0.0,141.406,0.9560000000000001,0.0
2023-01-07,910188.227,807207.7239999999,46760.426999999996,56220.076,225066.868,0.0,0.0,141.004,0.973,0.0
2023-01-08,917879.9639999999,800011.424,46493.896,71374.644,223896.48,0.0,0.0,141.019,0.9680000000000001,0.0
2023-01-09,920669.506,813108.008,45917.415,61644.083,222742.165,0.0,0.0,138.611,0.908,0.0
2023-01-10,913845.637,813916.007,41782.132,58147.498,221717.109,0.0,0.0,127.204,0.677,0.0
2023-01-11,915058.356,822791.872,46691.482,45575.002,222995.501,0.0,0.0,143.087,0.9610000000000001,0.0
2023-01-12,923320.524,823297.579,47389.129,52633.816,222853.017,0.0,0.0,146.745,1.035,0.0
2023-01-13,951518.123,828193.565,47253.476,76071.082,223882.449,0.0,0.0,145.839,1.031,0.0
2023-01-14,932712.0,799982.614,44542.99,88186.39600000001,220454.642,0.0,0.0,138.039,0.92,0.0
2023-01-15,874372.358,767902.747,45206.396,61263.215,216829.749,0.0,0.0,140.697,0.9720000000000001,0.0
2023-01-16,882062.266,789277.915,45695.407,47088.944,217295.745,0.0,0.0,142.70600000000002,0.955,0.0
2023-01-17,895593.7390000001,803386.976,40521.194,51685.569,217245.18899999998,0.0,0.0,129.975,0.642,0.0
2023-01-18,930881.755,816308.545,47658.147,66915.063,218150.666,0.0,0.0,146.124,1.056,0.0
2023-01-19,941921.15,809312.5,47658.568,84950.082,218535.741,0.0,0.0,147.94,1.055,0.0
2023-01-20,914593.853,817773.186,47971.973999999995,48848.693,220841.748,0.0,0.0,148.32,1.096,0.0
2023-01-21,903905.543,806692.796,48193.546,49019.201,220605.192,0.0,0.0,148.056,1.098,0.0
2023-01-22,867849.7980000001,784299.647,48074.547,35475.604,219720.919,0.0,0.0,149.185,1.113,0.0
2023-01-23,883994.296,789093.538,47887.24,47013.518000000004,221155.299,0.0,0.0,147.097,1.038,0.0
2023-01-24,913177.839,800757.083,43580.004,68840.752,225203.618,0.0,0.0,133.35399999999998,0.799,0.0
2023-01-25,900419.092,794579.922,48021.92,57817.25,224922.365,0.0,0.0,146.789,1.119,0.0
2023-01-26,842118.334,740759.138,42466.738,58892.458,222522.089,0.0,0.0,134.617,0.775,0.0
2023-01-27,853745.87,767138.563,47892.133,38715.174,220494.402,0.0,0.0,150.86,1.135,0.0
2023-01-28,889036.588,791408.224,49660.666,47967.698,219968.279,0.0,0.0,155.478,1.239,0.0
2023-01-29,877707.21,771178.303,49349.807,57179.1,224712.313,0.0,0.0,156.206,1.219,0.0
2023-01-30,878944.716,777350.693,49653.229999999996,51940.793,226184.797,0.0,0.0,156.589,1.231,0.0
2023-01-31,865163.921,779942.399,46120.496,39101.026,222083.602,0.0,0.0,141.791,0.931,0.0
2023-02-01,865011.049,776016.547,50350.545,38643.957,219441.784,0.0,0.0,152.45,1.218,0.0
2023-02-02,880903.659,787877.44,50124.121999999996,42902.097,217591.583,0.0,0.0,152.821,1.2289999999999999,0.0
2023-02-03,918798.153,814276.605,50228.498,54293.05,219390.435,0.0,0.0,153.565,1.232,0.0
2023-02-04,941168.463,810241.903,50261.251000000004,80665.309,217023.3,0.0,0.0,154.436,1.2289999999999999,0.0
2023-02-05,903737.0769999999,788252.08,50213.734,65271.263,216600.16700000002,0.0,0.0,154.726,1.236,0.0
2023-02-06,888124.362,793863.87,49415.87,44844.622,217360.61000000002,0.0,0.0,153.23499999999999,1.155,0.0
2023-02-07,901515.351,809892.89,46380.347,45242.114,217011.025,0.0,0.0,139.579,0.926,0.0
2023-02-08,924457.536,831741.04,49332.532999999996,43383.962999999996,216097.324,0.0,0.0,150.762,1.162,0.0
2023-02-09,940839.624,817650.968,49421.974,73766.682,215017.428,0.0,0.0,151.176,1.1909999999999998,0.0
2023-02-10,952989.79,818281.654,49091.255000000005,85616.881,217592.653,0.0,0.0,149.61,1.17,0.0
2023-02-11,937636.315,824060.174,49236.128,64340.013,215784.161,0.0,0.0,151.238,1.173,0.0
2023-02-12,905656.387,782843.398,50232.584,72580.405,211446.72699999998,0.0,0.0,154.449,1.261,0.0
2023-02-13,945180.467,823167.287,49978.473,72034.707,212140.087,0.0,0.0,153.117,1.186,0.0
2023-02-14,960554.772,836344.502,46265.283,77944.987,211857.734,0.0,0.0,140.924,0.9280000000000002,0.0
2023-02-15,978867.0819999999,824866.972,49282.881,104717.229,212155.967,0.0,0.0,153.167,1.171,0.0
2023-02-16,975458.746,824526.417,49151.969,101780.36,216434.636,0.0,0.0,153.676,1.197,0.0
2023-02-17,945161.192,835453.354,49195.315,60512.523,217744.63199999998,0.0,0.0,153.789,1.146,0.0
2023-02-18,936606.422,828472.417,49252.344,58881.661,217993.36500000002,0.0,0.0,154.955,1.199,0.0
2023-02-19,914850.562,806813.859,48244.855,59791.848,217268.642,0.0,0.0,154.58,1.095,0.0
2023-02-20,961975.4299999999,832295.766,48709.171,80970.493,215580.157,0.0,0.0,155.34,1.086,0.0
2023-02-21,949941.771,837360.899,44772.134,67808.738,215544.498,0.0,0.0,140.579,0.867,0.0
2023-02-22,930669.706,833716.905,48772.105,48180.695999999996,215220.856,0.0,0.0,154.775,1.1380000000000001,0.0
2023-02-23,950325.042,844796.75,48877.55,56650.742,214221.835,0.0,0.0,156.08,1.169,0.0
2023-02-24,962066.926,851901.978,49136.243,61028.705,214687.823,0.0,0.0,157.243,1.174,0.0
2023-02-25,979775.265,834346.0,49250.322,96178.943,214225.052,0.0,0.0,157.353,1.17,0.0
2023-02-26,951606.079,820138.912,48465.443,83001.724,215234.193,0.0,0.0,157.10500000000002,1.1320000000000001,0.0
2023-02-27,980595.051,852706.466,48744.747,79143.838,215123.756,0.0,0.0,156.584,1.078,0.0
2023-02-28,939392.047,843664.806,44382.093,51345.148,215169.731,0.0,0.0,142.207,0.8350000000000001,0.0
2023-03-01,926215.409,822196.344,50007.495,54011.57,215902.852,0.0,0.0,158.737,1.216,0.0
2023-03-02,947429.983,825769.877,50015.68,71644.42599999999,215948.804,0.0,0.0,159.383,1.202,0.0
2023-03-03,974720.714,840943.53,50486.896,83290.288,216350.841,0.0,0.0,160.0,1.2409999999999999,0.0
2023-03-04,947506.04,832250.861,49490.188,65764.991,217665.258,0.0,0.0,159.639,1.161,0.0
2023-03-05,919227.9,802363.626,50248.003,66616.27100000001,216934.892,0.0,0.0,160.27,1.2329999999999999,0.0
2023-03-06,927612.303,818984.73,50298.661,58328.912,216168.563,0.0,0.0,160.562,1.173,0.0
2023-03-07,878262.078,771403.5989999999,46081.654,60776.825,214756.848,0.0,0.0,145.348,0.9289999999999999,0.0
2023-03-08,886327.442,756708.762,50875.99,78742.69,214845.728,0.0,0.0,158.999,1.281,0.0
2023-03-09,894898.303,784191.287,51237.89,59469.126000000004,215811.043,0.0,0.0,159.676,1.337,0.0
2023-03-10,927406.9739999999,832083.344,50589.363000000005,44734.267,216159.575,0.0,0.0,159.496,1.282,0.0
2023-03-11,928536.406,840440.3,49566.293,38529.813,217283.97400000002,0.0,0.0,156.523,1.16,0.0
2023-03-12,922947.58,821337.245,51087.041,50523.294,217855.366,0.0,0.0,159.556,1.32,0.0
2023-03-13,985095.1309999999,866590.396,50654.059,67850.676,220006.06399999998,0.0,0.0,157.511,1.194,0.0
2023-03-14,993948.896,869621.038,46487.287,77840.571,219031.097,0.0,0.0,144.533,0.973,0.0
2023-03-15,942144.833,867720.765,50638.706,23785.362,219346.156,0.0,0.0,157.014,1.245,0.0
2023-03-16,936722.787,850134.277,50948.436,35640.074,222093.258,0.0,0.0,158.541,1.299,0.0
2023-03-17,881602.836,800512.637,50772.526,30317.673,224180.86299999998,0.0,0.0,158.497,1.289,0.0
2023-03-18,853212.1749999999,757481.933,51229.031,44501.211,227064.586,0.0,0.0,159.186,1.321,0.0
2023-03-19,820116.338,705147.982,50942.195,64026.161,225722.952,0.0,0.0,158.922,1.293,0.0
2023-03-20,856929.18,758663.465,50698.768000000004,47566.947,227657.591,0.0,0.0,157.885,1.207,0.0
2023-03-21,886023.689,785255.049,46475.655,54292.985,226064.418,0.0,0.0,141.794,1.0,0.0
2023-03-22,883552.061,803132.565,48472.21,31947.286,224041.812,0.0,0.0,149.978,1.082,0.0
2023-03-23,918455.121,820774.881,48051.648,49628.592,222936.158,0.0,0.0,146.224,1.073,0.0
2023-03-24,978432.167,825363.127,48367.46,104701.58,224791.787,0.0,0.0,146.648,1.102,0.0
2023-03-25,982398.406,842727.695,47820.684,91850.027,226521.132,0.0,0.0,142.947,1.091,0.0
2023-03-26,941254.767,812134.321,47034.971999999994,82085.474,222387.318,0.0,0.0,142.357,1.053,0.0
2023-03-27,951915.386,843342.235,47336.308,61236.843,221179.227,0.0,0.0,139.933,0.981,0.0
2023-03-28,951639.6089999999,850224.6680000001,41800.648,59614.293,220829.062,0.0,0.0,124.402,0.7290000000000001,0.0
2023-03-29,959379.02,857258.662,38865.179000000004,63255.179000000004,222151.964,0.0,0.0,121.80499999999999,0.599,0.0
2023-03-30,966844.773,849714.484,45852.866,71277.423,222833.606,0.0,0.0,136.625,1.023,0.0
2023-03-31,914620.385,818175.4839999999,46016.619,50428.282,227153.034,0.0,0.0,139.72299999999998,0.971,0.0
2023-04-01,883120.829,783395.365,47188.577,52536.887,225792.147,0.0,0.0,152.611,1.0939999999999999,0.0
2023-04-02,872325.93,777902.432,46825.1,47598.398,222750.977,0.0,0.0,150.034,1.097,0.0
2023-04-03,912343.888,808885.748,48224.941,55233.199,222021.378,0.0,0.0,152.82500000000002,1.1239999999999999,0.0
2023-04-04,970933.169,842597.778,43455.015,84880.376,223005.837,0.0,0.0,137.841,0.9039999999999999,0.0
2023-04-05,986111.284,846569.543,47854.305,91687.436,220380.535,0.0,0.0,152.811,1.16,0.0
2023-04-06,990819.759,853455.588,47370.371,89993.8,220587.828,0.0,0.0,150.635,1.136,0.0
2023-04-07,985986.052,868288.693,48460.818999999996,69236.54000000001,220921.578,0.0,0.0,153.026,1.155,0.0
2023-04-08,960142.822,850240.927,48605.092,61296.803,221057.927,0.0,0.0,152.688,1.172,0.0
2023-04-09,961829.763,827735.162,48317.181,85777.42,221702.736,0.0,0.0,153.018,1.173,0.0
2023-04-10,989445.287,864456.205,45923.663,79065.419,222471.90600000002,0.0,0.0,144.65,0.88,0.0
2023-04-11,1030222.141,877666.273,41607.335,110948.533,223323.601,0.0,0.0,131.455,0.673,0.0
2023-04-12,1010513.693,887060.7390000001,47515.583,75937.371,224671.865,0.0,0.0,150.326,1.052,0.0
2023-04-13,1004732.891,896490.573,45881.058000000005,62361.259999999995,225710.09100000001,0.0,0.0,146.635,0.9520000000000001,0.0
2023-04-14,1031103.612,889029.903,46084.014,95989.695,227149.336,0.0,0.0,145.895,1.002,0.0
2023-04-15,1035922.564,883173.597,47071.151,105677.816,226089.521,0.0,0.0,147.085,1.039,0.0
2023-04-16,1027111.6660000001,851282.379,47082.265,128747.022,226332.926,0.0,0.0,148.185,1.069,0.0
2023-04-17,1021607.216,874412.91,43026.421,104167.885,226403.611,0.0,0.0,139.584,0.887,0.0
2023-04-18,1024822.53,897388.779,38556.53,88877.221,227105.999,0.0,0.0,124.41,0.613,0.0
2023-04-19,1060434.393,886383.213,47222.658,126828.522,225563.493,0.0,0.0,148.095,1.059,0.0
2023-04-20,1047464.914,874189.957,44972.924,128302.033,223758.25699999998,0.0,0.0,143.887,1.0330000000000001,0.0
2023-04-21,1011470.194,856360.7170000001,44367.625,110741.852,223391.661,0.0,0.0,142.36599999999999,0.9680000000000001,0.0
2023-04-22,960803.057,833019.102,44699.41,83084.545,223620.301,0.0,0.0,142.219,0.9960000000000001,0.0
2023-04-23,853543.307,765445.136,44398.748,43699.423,221871.87399999998,0.0,0.0,142.286,0.9830000000000001,0.0
2023-04-24,914233.0769999999,815482.142,41328.886,57422.049,223658.136,0.0,0.0,135.26500000000001,0.753,0.0
2023-04-25,982382.1390000001,852473.535,37225.418,92683.186,226385.75100000002,0.0,0.0,120.639,0.5519999999999999,0.0
2023-04-26,981708.941,857664.248,44714.109,79330.584,226333.85700000002,0.0,0.0,142.90800000000002,0.991,0.0
2023-04-27,977543.64,864850.65,45105.498,67587.492,225741.335,0.0,0.0,143.139,1.01,0.0
2023-04-28,946017.856,863641.674,43974.181,38402.001,225471.628,0.0,0.0,141.615,0.9470000000000001,0.0
2023-04-29,891469.406,832009.206,44089.887,15370.313,224113.068,0.0,0.0,141.225,0.9420000000000001,0.0
2023-04-30,879427.132,755675.465,44187.431,79564.236,223690.385,0.0,0.0,142.007,0.9530000000000001,0.0
2023-05-01,785132.926,711125.402,36503.417,37504.106999999996,226839.099,0.0,0.0,111.67699999999999,0.489,0.0
2023-05-02,810869.914,738338.586,33582.785,38948.543,226860.317,0.0,0.0,103.056,0.37600000000000006,0.0
2023-05-03,834745.522,768860.242,39142.372,26742.908,227031.371,0.0,0.0,120.021,0.717,0.0
2023-05-04,830954.387,764041.589,38573.573000000004,28339.225,225847.139,0.0,0.0,120.52,0.7060000000000001,0.0
2023-05-05,875979.69,793707.797,38846.278,43425.615,223439.478,0.0,0.0,120.694,0.7110000000000001,0.0
2023-05-06,909166.717,809644.669,39174.396,60347.652,223407.332,0.0,0.0,120.591,0.7220000000000001,0.0
2023-05-07,880558.87,782109.646,39249.537,59199.687,225123.80299999999,0.0,0.0,120.918,0.725,0.0
2023-05-08,938213.551,813047.209,38460.106,86706.236,225935.66,0.0,0.0,116.83500000000001,0.6010000000000001,0.0
2023-05-09,956967.0499999999,838921.304,34766.017,83279.729,226622.074,0.0,0.0,106.31299999999999,0.41500000000000004,0.0
2023-05-10,969987.149,846083.232,38094.595,85809.322,226697.29,0.0,0.0,117.285,0.7010000000000001,0.0
2023-05-11,1015960.412,857983.121,37708.178,120269.113,227307.698,0.0,0.0,117.563,0.7000000000000001,0.0
2023-05-12,1010030.4890000001,853529.577,37196.857,119304.055,227845.143,0.0,0.0,117.082,0.666,0.0
2023-05-13,1008194.247,842731.395,37249.271,128213.581,228251.201,0.0,0.0,116.69800000000001,0.643,0.0
2023-05-14,955233.193,798650.246,36656.118,119926.829,225466.397,0.0,0.0,115.263,0.639,0.0
2023-05-15,946822.133,817064.497,36507.597,93250.039,226294.815,0.0,0.0,113.158,0.5630000000000001,0.0
2023-05-16,1003203.925,851772.348,33166.733,118264.844,227397.342,0.0,0.0,102.878,0.36600000000000005,0.0
2023-05-17,1035117.015,878610.265,36805.173,119701.577,228297.429,0.0,0.0,115.084,0.5890000000000001,0.0
2023-05-18,1013854.214,848519.49,36884.568,128450.156,226420.78,0.0,0.0,116.947,0.656,0.0
2023-05-19,1018462.597,887431.248,37244.007,93787.342,227541.531,0.0,0.0,117.942,0.669,0.0
2023-05-20,992317.164,876184.861,36488.224,79644.079,226984.659,0.0,0.0,118.283,0.6100000000000001,0.0
2023-05-21,973218.469,847359.8960000001,35669.139,90189.43400000001,229451.809,0.0,0.0,118.26,0.56,0.0
2023-05-22,1016377.498,871777.326,34644.523,109955.649,228703.232,0.0,0.0,111.264,0.36700000000000005,0.0
2023-05-23,1015860.776,874632.908,31826.809,109401.059,227369.958,0.0,0.0,104.474,0.26599999999999996,0.0
2023-05-24,919065.758,812955.971,35677.903,70431.884,223940.816,0.0,0.0,117.93299999999999,0.559,0.0
2023-05-25,875148.688,772740.121,35866.87,66541.697,223752.726,0.0,0.0,118.486,0.56,0.0
2023-05-26,855655.263,739502.951,35022.615,81129.697,220039.392,0.0,0.0,117.154,0.535,0.0
2023-05-27,897832.0700000001,759225.244,35388.916,103217.91,219633.596,0.0,0.0,118.684,0.5730000000000001,0.0
2023-05-28,919939.683,793754.582,35675.13,90509.971,222414.769,0.0,0.0,118.952,0.5810000000000001,0.0
2023-05-29,945761.804,835372.052,35497.565,74892.187,224644.196,0.0,0.0,116.22800000000001,0.49100000000000005,0.0
2023-05-30,931008.465,847575.723,32525.936999999998,50906.805,225963.01,0.0,0.0,107.857,0.316,0.0
2023-05-31,932894.13,828560.59,36602.935,67730.605,225045.958,0.0,0.0,119.297,0.5670000000000001,0.0
2023-06-01,937738.287,808582.984,42768.864,86386.439,224129.328,0.0,0.0,132.084,0.799,0.0
2023-06-02,968806.19,825232.498,42348.888,101224.804,224887.506,0.0,0.0,131.458,0.809,0.0
2023-06-03,993829.813,859291.817,42454.938,92083.058,225966.705,0.0,0.0,131.796,0.802,0.0
2023-06-04,899069.247,795260.762,42180.319,61628.166,225407.66,0.0,0.0,132.466,0.806,0.0
2023-06-05,934920.958,839092.157,41618.461,54210.340000000004,226509.149,0.0,0.0,129.278,0.736,0.0
2023-06-06,958957.939,848214.4739999999,39174.439,71569.026,225513.195,0.0,0.0,117.856,0.5589999999999999,0.0
2023-06-07,1024538.811,865128.888,43226.327,116183.596,227189.581,0.0,0.0,133.30599999999998,0.831,0.0
2023-06-08,1027182.172,875999.175,43531.735,107651.262,228698.233,0.0,0.0,134.466,0.863,0.0
2023-06-09,1028148.034,870988.912,43516.618,113642.504,228848.281,0.0,0.0,134.119,0.844,0.0
2023-06-10,957671.789,838992.243,43263.628,75415.91799999999,227881.961,0.0,0.0,133.809,0.837,0.0
2023-06-11,924409.892,803037.732,43304.81,78067.34999999999,225198.658,0.0,0.0,134.0,0.845,0.0
2023-06-12,995208.357,835291.997,42416.132,117500.228,226683.515,0.0,0.0,131.234,0.75,0.0
