date,total,power,traffic,residential_scope1,residential_scope2,industrial,avation,city,traffic_NOx,traffic_pm25
2020-07-17,9714.453999999998,8479.237,1191.139,44.078,1916.792,,,Vadodara,4.192,0.0
2020-07-18,9913.966999999999,8540.313,1063.907,309.747,1929.513,,,Vadodara,3.527,0.0
2020-07-19,9604.020999999999,8097.436,1188.321,318.264,1959.478,,,Vadodara,4.157,0.0
2020-07-20,9526.43,7983.362,1194.968,348.1,1929.936,,,Vadodara,4.187,0.0
2020-07-21,9270.767,7747.233,1196.642,326.892,1941.588,,,Vadodara,4.186,0.0
2020-07-22,9638.598999999998,8263.764,1195.757,179.078,1961.379,,,Vadodara,4.193,0.0
2020-07-23,9675.257,8391.049,1196.087,88.121,1961.843,,,Vadodara,4.178,0.0
2020-07-24,9980.695000000002,8442.191,1197.121,341.383,1984.581,,,Vadodara,4.2,0.0
2020-07-25,9688.371,8298.782,1048.206,341.383,1988.849,,,Vadodara,3.516,0.0
2020-07-26,9563.503,8049.467,1191.015,323.021,1933.356,,,Vadodara,4.175,0.0
2020-07-27,9879.333,8346.676,1199.413,333.244,1949.305,,,Vadodara,4.198,0.0
2020-07-28,10148.079,8647.049,1200.311,300.719,1955.725,,,Vadodara,4.194,0.0
2020-07-29,9781.304,8481.229,1212.964,87.111,2000.356,,,Vadodara,4.252,0.0
2020-07-30,9608.891,8405.201,1203.69,0.0,1992.804,,,Vadodara,4.218,0.0
2020-07-31,10022.789999999999,8512.229,1245.35,265.211,1975.258,,,Vadodara,4.52,0.0
2020-08-01,9368.454000000002,8278.858,1005.719,83.877,1975.544,,,Vadodara,3.245,0.0
2020-08-02,9564.153,8061.315,1148.953,353.885,1935.479,,,Vadodara,3.971,0.0
2020-08-03,9035.77,7872.708,1163.062,0.0,1948.888,,,Vadodara,3.995,0.0
2020-08-04,9285.192,7903.525,1155.17,226.497,1936.238,,,Vadodara,3.931,0.0
2020-08-05,8975.777,7827.438,1148.339,0.0,2005.555,,,Vadodara,3.894,0.0
2020-08-06,8688.633,7543.823,1144.81,0.0,1980.004,,,Vadodara,3.9,0.0
2020-08-07,9531.227,7998.472,1139.422,393.333,1933.515,,,Vadodara,3.877,0.0
2020-08-08,9747.44,8420.771,1010.565,316.104,1975.797,,,Vadodara,3.222,0.0
2020-08-09,9728.502,8234.643,1167.739,326.12,1985.485,,,Vadodara,3.995,0.0
2020-08-10,9489.305,8312.839,1176.466,0.0,1968.344,,,Vadodara,4.024,0.0
2020-08-11,9226.727,8060.349,1166.378,0.0,1969.49,,,Vadodara,3.955,0.0
2020-08-12,8773.664,7613.357,1160.307,0.0,1980.753,,,Vadodara,3.921,0.0
2020-08-13,8872.449999999999,7631.409,1155.16,85.881,1955.383,,,Vadodara,3.901,0.0
2020-08-14,8693.03,7556.203,1136.827,0.0,1951.959,,,Vadodara,3.83,0.0
2020-08-15,8651.016000000001,7571.1,1019.592,60.324,1943.654,,,Vadodara,3.211,0.0
2020-08-16,8897.28,7419.725,1135.712,341.843,1952.296,,,Vadodara,3.82,0.0
2020-08-17,9120.504,7977.122,1143.382,0.0,1938.775,,,Vadodara,3.824,0.0
2020-08-18,9327.955000000002,8172.274,1155.329,0.352,1995.864,,,Vadodara,3.881,0.0
2020-08-19,9264.702,7754.341,1162.926,347.435,1974.617,,,Vadodara,3.93,0.0
2020-08-20,9212.981,7745.214,1158.075,309.692,1977.833,,,Vadodara,3.919,0.0
2020-08-21,9273.347,7771.87,1142.257,359.22,1954.588,,,Vadodara,3.829,0.0
2020-08-22,8706.869999999999,7702.882,1003.988,0.0,1977.225,,,Vadodara,3.16,0.0
2020-08-23,8512.299,7380.493,1131.806,0.0,1946.807,,,Vadodara,3.811,0.0
2020-08-24,9092.741,7626.998,1137.905,327.838,1898.689,,,Vadodara,3.822,0.0
2020-08-25,9361.1,7893.082,1140.767,327.251,1891.938,,,Vadodara,3.84,0.0
2020-08-26,9566.889,8052.899,1152.135,361.855,1895.678,,,Vadodara,3.894,0.0
2020-08-27,9489.310000000001,8002.798,1149.678,336.834,1709.9,,,Vadodara,3.906,0.0
2020-08-28,9394.418000000001,7973.143,1134.673,286.602,1906.057,,,Vadodara,3.805,0.0
2020-08-29,8881.842,7851.358,1010.494,19.99,1946.285,,,Vadodara,3.208,0.0
2020-08-30,8516.647,7418.535,1098.112,0.0,1936.071,,,Vadodara,3.592,0.0
2020-08-31,9323.182,7870.362,1137.45,315.37,1917.878,,,Vadodara,3.806,0.0
2020-09-01,9459.655,8219.943,904.28,335.432,1918.079,,,Vadodara,3.804,0.0
2020-09-02,9739.537,8247.319,910.536,581.682,1928.02,,,Vadodara,3.838,0.0
2020-09-03,9147.357,8237.545,909.812,0.0,1926.162,,,Vadodara,3.844,0.0
2020-09-04,9560.761,8321.456,890.843,348.462,1916.285,,,Vadodara,3.756,0.0
2020-09-05,9509.180999999999,8431.31,770.728,307.143,1949.889,,,Vadodara,3.126,0.0
2020-09-06,9295.852,8012.335,1088.147,195.37,1945.429,,,Vadodara,3.8,0.0
2020-09-07,9689.52,8152.628,1179.754,357.138,1914.652,,,Vadodara,3.841,0.0
2020-09-08,9914.962,8342.068,1185.86,387.034,1923.119,,,Vadodara,3.862,0.0
2020-09-09,10308.308,8750.67,1198.706,358.932,1958.428,,,Vadodara,3.926,0.0
2020-09-10,9919.199999999999,8632.505,1182.865,103.83,1952.734,,,Vadodara,3.911,0.0
2020-09-11,9825.407,8637.908,1164.266,23.233,1968.738,,,Vadodara,3.802,0.0
2020-09-12,9684.750000000002,8266.914,998.546,419.29,1956.6,,,Vadodara,3.178,0.0
2020-09-13,9272.722,8079.671,1193.051,0.0,1931.581,,,Vadodara,3.884,0.0
2020-09-14,9819.477,8251.727,1202.914,364.836,1927.666,,,Vadodara,3.929,0.0
2020-09-15,9570.500000000002,8341.968,1213.53,15.002,1922.095,,,Vadodara,3.934,0.0
2020-09-16,10070.917,8472.579,1221.499,376.839,1962.237,,,Vadodara,3.994,0.0
